start_index,observed_variability,RMSE_Physics-Compact,RMSE_DLinear,RMSE_TimeMixer,RMSE_iTransformer,RMSE_PatchTST,mean_modern_RMSE,PhysicsCompact_skill_fraction,eligible,selected
12965,2.4539842222397676,1.6511421009106038,1.6077315979002003,1.543467238195244,1.6343720334516803,1.552338152203486,1.5844772554376527,-0.04207371563344869,1,0
12966,2.4560111702121996,1.652612235979875,1.6099315814607686,1.5454234916816307,1.6366994563408361,1.5547642710733387,1.5867047001391434,-0.04153736724606151,1,0
12967,2.457165374965104,1.6534351970869479,1.611214591222371,1.5470915308831994,1.638267946031026,1.556423718490757,1.5882494466568384,-0.0410425141764231,1,0
12968,2.4588118720243455,1.6539707108506334,1.612171538298635,1.5486189271379862,1.6391758932823877,1.5574418688682885,1.5893520568968242,-0.040657231148632796,1,0
12969,2.4612011614490426,1.6557771005406665,1.6145438016505078,1.5516059077039996,1.641291377349343,1.56002024286995,1.59186533239345,-0.040148979217432906,1,0
12970,2.462063652354181,1.6554563697966533,1.614639849437675,1.5515199149964831,1.6415163065723064,1.5599944056932356,1.5919176191749251,-0.03991334090181105,1,0
12971,2.461491353354075,1.6555400500879638,1.6150325418490208,1.5522464288658069,1.6423864275852218,1.5605933724347867,1.5925646926837091,-0.03954335901930098,1,0
12972,2.462657406893979,1.655809435181101,1.6157521434897804,1.5537382955819066,1.643355318209181,1.5616474510811804,1.5936233020905122,-0.03902185228404554,1,0
12973,2.4638710053775115,1.6563275226644987,1.6166059543703823,1.555272166447097,1.6446606054543258,1.5630882999579867,1.594906756557448,-0.038510568630121894,1,0
12974,2.4673717674073843,1.658101425592676,1.6188201813552483,1.5587209541521334,1.6476647815506325,1.5664509396045474,1.5979142141656404,-0.037666109290142795,1,0
12975,2.467479062843153,1.6580971511743372,1.6191742463748546,1.5594098878980946,1.6485639964982406,1.567008140354359,1.598539067781387,-0.03725782159056693,1,0
12976,2.471124239181718,1.6590785744865766,1.6201357909929206,1.5618678700456,1.6507409566444031,1.5698897243397882,1.6006585855056779,-0.036497470172530744,1,0
12977,2.4739967526526763,1.6597713615294158,1.6212630989053027,1.5637114320130505,1.6521239900431788,1.5718285023084562,1.602231755817497,-0.035912161585238814,1,0
12978,2.475331126496476,1.6595362692789795,1.6212706316955945,1.564056507560802,1.6523410273383485,1.5722082947259128,1.6024691153301645,-0.03561201486061539,1,0
12979,2.478584448448818,1.6602419345731514,1.621971345648368,1.5656759614408458,1.653857857251096,1.57441340686802,1.6039796428020825,-0.03507668692900686,1,0
12980,2.480351214457515,1.660785169653263,1.6223669924651793,1.5667692259988293,1.6551327893594265,1.5759261111445442,1.6050487797419948,-0.03472566729107608,1,0
12981,2.4818592420123244,1.6614289379275937,1.6236674085083955,1.567880008589903,1.6555991827852188,1.577182615122626,1.606082303751536,-0.03446064628616941,1,0
12982,2.4852752905802613,1.6619463123570057,1.6246719827314156,1.569548144590788,1.6564487734213535,1.5790152936646147,1.6074210486020428,-0.0339209591677196,1,0
12983,2.4897259071539213,1.6618566011251046,1.6248167401682092,1.5709815080745013,1.6569694287919352,1.5808396641144218,1.608401835287267,-0.033234708308008266,1,0
12984,2.49628986831005,1.6625142083589564,1.6261058680401081,1.5738012428657269,1.6586030051781744,1.5839025634347947,1.6106031698797012,-0.032230806104232665,1,0
12985,2.5020991730906132,1.6641706802088512,1.6288015875118875,1.5776615284233204,1.6608403157489022,1.5875613651863467,1.6137161992176143,-0.0312660187805631,1,0
12986,2.5056441210969194,1.6647152687391877,1.6301838863740958,1.5789299110194994,1.6614863707604666,1.5891927893948141,1.614948239387219,-0.030816485716503524,1,0
12987,2.5096676399850577,1.6651391678784977,1.6309731207778482,1.580436783712609,1.6624489878657303,1.5913462369604916,1.6163012823291698,-0.03021583047867789,1,0
12988,2.5134736689608577,1.664509255456189,1.6306639753324095,1.5809230604960711,1.6624372912495433,1.5919648556183323,1.616497295674089,-0.029701231119028115,1,0
12989,2.5167779483838095,1.6642358347086246,1.6305222535474384,1.5812951395573815,1.6622155623514843,1.5925013574168376,1.6166335782182855,-0.029445297395593022,1,0
12990,2.5206904924818807,1.6648950317608378,1.6316406843516027,1.5825935765848402,1.6628429567879828,1.5942810092691013,1.6178395567483819,-0.029085377975941216,1,0
12991,2.5238037840055925,1.665391789510025,1.6320683366137858,1.5842321048088366,1.6639549675597929,1.5963145889768968,1.619142499489828,-0.028564064024487985,1,0
12992,2.5278323891701917,1.665626747848996,1.6322472429041424,1.5855278687741985,1.6648678892598983,1.597974065954187,1.6201542667231066,-0.02806676009801282,1,0
12993,2.5301342410700047,1.6656470642543095,1.632338448132843,1.586131480011698,1.6652692031542191,1.598846434981913,1.620646391570168,-0.027767113738205652,1,0
12994,2.533829831427814,1.6651204139611386,1.6320717106941616,1.586335475669098,1.6650763357200933,1.599389459751086,1.6207182454586095,-0.027396599394711417,1,0
12995,2.5374802202577027,1.6644275805431448,1.6315316581898571,1.586294856642571,1.6646038729917125,1.5998093208283748,1.6205599271631288,-0.02706944226173017,1,0
12996,2.543241373362652,1.6647875531702587,1.631953535059688,1.5882593348541247,1.6657593969856064,1.6022793926849341,1.6220629148960883,-0.026339692426114922,1,0
12997,2.5506710820656657,1.6659236968926123,1.6332502222611456,1.591721616397199,1.668178648794503,1.606358383796762,1.6248772178124025,-0.025261280440297747,1,0
12998,2.555872367791758,1.6667583849000798,1.634388489112562,1.5945628035517139,1.670662180857549,1.6100423959661363,1.6274139673719903,-0.024176035303189843,1,0
12999,2.5614482528747726,1.667361498761415,1.635114803189745,1.5967368760027967,1.672484700969711,1.6129745765546337,1.6293277391792216,-0.023343222279731738,1,0
13000,2.568321226650208,1.668268982359501,1.635637250991276,1.5985755950660305,1.674247361497284,1.6159359441274304,1.6310990379205053,-0.022788281750434847,1,0
13001,2.5757768523801707,1.6684856385650617,1.635674640907931,1.6004248309121964,1.6760005038537438,1.6185190223067494,1.632654749495155,-0.021946396861299757,1,0
13002,2.5815987183223728,1.6682652800496058,1.6354163729850955,1.6013972293959762,1.6768578052233591,1.6200165083632105,1.6334219789919104,-0.021331475580608654,1,0
13003,2.584511131683783,1.6677603740883227,1.6350983841446678,1.601568744752136,1.677235975440696,1.620420627747182,1.6335809330211704,-0.02092301665393481,1,0
13004,2.5887673505105986,1.6677920640707757,1.6348441996486571,1.6019457426886488,1.6774823834156418,1.6209599630404194,1.6338080721983417,-0.020800479842597117,1,0
13005,2.5941682041017593,1.6679628949400265,1.6350696369540596,1.6031241276355934,1.6784812274461947,1.6228301045282179,1.6348762741410163,-0.020237996796665398,1,0
13006,2.599346728403284,1.6680139011908393,1.635318273805578,1.6043354566049568,1.6797720020286817,1.6246833599512829,1.6360272730976249,-0.01955140272976714,1,0
13007,2.601981096230525,1.6683587677702587,1.6357967337690609,1.6046546619460758,1.6800535080841574,1.6250976872856133,1.636400647771227,-0.019529520501326263,1,0
13008,2.6055005713974473,1.6680485514371246,1.6354812399444598,1.604713248545918,1.6797727395832862,1.6254126001949147,1.6363449570671447,-0.019374639945603494,1,0
13009,2.6099407244451482,1.6681080133026418,1.6357420031213936,1.6058122871416651,1.680444193612064,1.626706105657296,1.6371761473831046,-0.018893425712913876,1,0
13010,2.6122600005061205,1.6677476667314386,1.6355013701951235,1.6058051384417305,1.680415516796482,1.6273776458244935,1.6372749178144574,-0.018611870606103333,1,0
13011,2.6178341080651606,1.6677222593328709,1.6352633196701354,1.6067121542265554,1.6812170448493646,1.6291026432750022,1.6380737905052642,-0.018099592948411413,1,0
13012,2.621416571721384,1.6675373807002132,1.635005236932298,1.6067625932831089,1.6812343054753556,1.6298578486930209,1.6382149960959458,-0.01789898436661,1,0
13013,2.6252833982820807,1.6677234957928642,1.6351434414426864,1.6074841530841222,1.6820777880732447,1.6314802274881444,1.6390464025220495,-0.01749620585889966,1,0
13014,2.628763897917816,1.6664447445103066,1.6338683755896286,1.6069728558431884,1.6814945846011113,1.6321566677754769,1.6386231209523514,-0.016978659218347594,1,0
13015,2.633617533843288,1.6662623474508766,1.633787700100187,1.6076936217797548,1.6823206305438854,1.6341045017140399,1.6394766135344667,-0.01633797865445844,1,0
13016,2.638481776280197,1.666412852296805,1.6341048064651682,1.6089580612702306,1.6834836431553795,1.6360866033411237,1.6406582785579755,-0.015697707484501812,1,0
13017,2.6467717413371137,1.6691405530845473,1.6371359924716833,1.613429855811197,1.6881455315651626,1.6422017515446015,1.645228282848161,-0.014534317508200282,1,0
13018,2.652732254917018,1.671086700899338,1.6391941182262724,1.6167656771368601,1.6914893616997382,1.6466188659537735,1.6485170057541612,-0.013690908292967026,1,0
13019,2.653944752527293,1.6717119919696566,1.6395702606699887,1.6171676810954811,1.6922999380707773,1.6474697868210482,1.6491269166643239,-0.013695171109701714,1,0
13020,2.659157432395263,1.6730457874400184,1.6409924886689127,1.6197451733429675,1.6948646246117445,1.6506623776557725,1.6515661660698493,-0.013005607532687062,1,0
13021,2.6620222212629683,1.6732732360747962,1.641281036189168,1.620094386969884,1.6951853021776062,1.651258959111873,1.6519549211121327,-0.012904901150880976,1,0
13022,2.663325347845049,1.6741269336220042,1.6422277827137737,1.6206138116556694,1.696006635174752,1.651721846439073,1.652642518995817,-0.013000037442605337,1,0
13023,2.6661170359381408,1.6741283438652028,1.6422230438213234,1.6208443450927144,1.6962690804524265,1.6524613575636256,1.6529494567325225,-0.012812785682234856,1,0
13024,2.6704565718615267,1.673552854312833,1.6415961686449498,1.620961318355864,1.6963166009220372,1.6530927497892218,1.6529917094280182,-0.012438746527004422,1,0
13025,2.6746988559530807,1.6735975424040446,1.6416579857008538,1.6218391391294884,1.6968703886670484,1.6544326977432269,1.6537000528101542,-0.01203210313749359,1,0
13026,2.679021316254863,1.6736089996000634,1.6417588095863296,1.6228057136180614,1.6974923493945215,1.6557735110212652,1.6544575959050445,-0.011575638893629316,1,0
13027,2.683093405011319,1.6736715209443096,1.6417848002697844,1.6235055356222465,1.6983367756246792,1.6571535039895002,1.6551951538765526,-0.011162651741992121,1,0
13028,2.6867769869670846,1.6736698935439347,1.6417050231097223,1.623976093310271,1.6990767848781334,1.658195486019242,1.655738346829342,-0.010829939856699377,1,0
13029,2.6887487582009095,1.6737471191392166,1.6416842841850725,1.624391416767708,1.6995810535585933,1.6587091097668516,1.6560914660695563,-0.010661037407289426,1,0
13030,2.69164657628864,1.673498745729154,1.6415172149186534,1.6245320070639215,1.6996768140601148,1.658927580792636,1.6561634042088316,-0.01046716856336023,1,0
13031,2.6927358063657714,1.6737126456552307,1.6414301467029238,1.6246974102743883,1.700227773709233,1.6596593216009585,1.656503663071876,-0.010388738019113027,1,0
13032,2.6928988029882337,1.6742945398809017,1.6417145331131804,1.6248653741243835,1.7006739847079886,1.6599230278878094,1.6567942299583405,-0.010562754025888466,1,0
13033,2.6947131431436917,1.674010140407009,1.641495354412863,1.6249991695661896,1.7007879646322726,1.660018453885224,1.6568252356241375,-0.010372189180470628,1,0
13034,2.6978140307431846,1.6736733762015654,1.6411201645643874,1.6254922423276041,1.701057059465506,1.6604114516504052,1.6570202295019756,-0.010050056362072906,1,0
13035,2.7002499862292653,1.6737395584981665,1.6411638733570288,1.6261264211218596,1.701348708057878,1.6609103574673136,1.6573873400010202,-0.009866262461698442,1,0
13036,2.703229641588621,1.6737904619899207,1.6412053490210987,1.626908716622602,1.701947925544557,1.661884205116618,1.657986549076219,-0.009531991030028096,1,0
13037,2.7057418187787063,1.673622881846399,1.6411729975466824,1.6271826366569384,1.7022749953408867,1.6623637205119541,1.6582485875141153,-0.009271405052321678,1,0
13038,2.7082038690728303,1.6733674189276637,1.6408499937498546,1.6270804494604758,1.702070020351952,1.6622765280963576,1.6580692479146601,-0.009226497043017926,1,0
13039,2.7105970475989984,1.6732797690468724,1.6408880992446155,1.6274132379434143,1.702663156219098,1.6628171802395717,1.6584454184116746,-0.008944732500997787,1,0
13040,2.7123942297773778,1.6733867569956522,1.6412807151573576,1.6275727618457434,1.7030271948142268,1.6631287130721846,1.658752346222378,-0.008822541114472164,1,0
13041,2.7161383452845365,1.6734421274269362,1.6411525428691238,1.6286266265803546,1.7042025443188695,1.6645791670171968,1.659640220196386,-0.008316204357181105,1,0
13042,2.7177214632882656,1.6736691761009626,1.6412265744775079,1.629149913961329,1.7047059450783673,1.6651734698868363,1.66006397585101,-0.008195587909783995,1,0
13043,2.719170430944799,1.6743194022028853,1.6418306270589624,1.629781338543558,1.7055490608989077,1.6661182777423735,1.6608198260609504,-0.008128260471187051,1,0
13044,2.7216226634028944,1.6745229093698148,1.6418634675410622,1.6302264333309235,1.7062359221285044,1.6668083185643738,1.6612835353912159,-0.007969364468228018,1,0
13045,2.7233928444097826,1.6740917729880564,1.6412031880131335,1.6298784791631276,1.7062446378820693,1.6669475243828416,1.661068457360293,-0.00784032444301522,1,0
13046,2.7274567024972876,1.6744690386558778,1.6412947546134045,1.6307618876839785,1.707648728916708,1.6688395383158805,1.6621362273824927,-0.007419855887989804,1,0
13047,2.7307028000433466,1.674693173733301,1.6415657057479112,1.6315631454023398,1.70857730647816,1.6700029119680917,1.6629272673991256,-0.0070754184893352485,1,0
13048,2.734883191167933,1.675926780741348,1.6425339457495947,1.63357737261804,1.7106909218445043,1.6724963831705548,1.6648246558456734,-0.006668645167340545,1,0
13049,2.7395923688446158,1.676855165789164,1.6433822376323617,1.635327783593084,1.7123995976147173,1.6748828660344979,1.6664981212186651,-0.006214855233635049,1,0
13050,2.7413947699294705,1.6765363614998343,1.642774666557422,1.6351386645323225,1.7122851099539724,1.6750613288488936,1.6663149424731527,-0.006134145932527576,1,0
13051,2.743077283917905,1.6765748944517238,1.6427355114072328,1.6350166238327029,1.7122209757595173,1.6751104416593154,1.6662708881646922,-0.006183872238433549,1,0
13052,2.743567602145088,1.6768885499764825,1.6432258063328347,1.6348752685071835,1.7121135059815498,1.6750810918342276,1.6663239181639489,-0.006340082919876922,1,0
13053,2.7462511634638798,1.6780872928769297,1.6440511337690131,1.6363764371177714,1.713502166786463,1.676783835400778,1.6676783932685064,-0.006241550919192959,1,0
13054,2.7475868159914776,1.6785057469729951,1.6443920209847485,1.6367307110612446,1.7137034370388433,1.677316470824032,1.668035659977217,-0.006276896379973748,1,0
13055,2.7492104799818473,1.6784313096297065,1.6443478723016256,1.6368094331694554,1.7138664057743938,1.6773857157828593,1.6681023567570836,-0.006192037815175312,1,0
13056,2.751347115893658,1.6781464913121302,1.6442873115850078,1.6367199863805144,1.7139036549375417,1.6771184410346924,1.668007348484439,-0.006078596018718748,1,0
13057,2.7544085035604104,1.6781614364533766,1.6441699324751506,1.6371588967467174,1.7145584215276373,1.6779099679613088,1.6684493046777036,-0.0058210529672336,1,0
13058,2.7560590693581037,1.6788103065490045,1.6447928679594255,1.6375246977665971,1.7149081443943934,1.6783879239232073,1.6689034085109058,-0.005936172211990545,1,0
13059,2.756558625465543,1.6793737273584977,1.6453859756040679,1.6373437359458825,1.7148406816370838,1.6783192758985033,1.6689724172713845,-0.006232164162496096,1,0
13060,2.757316642059832,1.6793504521331486,1.6451879784917445,1.6370292547117082,1.7146300039925673,1.6784197089975543,1.6688167365483935,-0.006312086494615323,1,0
13061,2.7583013293205063,1.678888834627795,1.6450583456488326,1.6365477738658665,1.714166653484963,1.6780521899463836,1.6684562407365116,-0.006252842380018424,1,0
13062,2.7606720994423335,1.678935087185315,1.6452250386340896,1.6370963336310267,1.7146157727563478,1.6787150346049016,1.6689130449065914,-0.006005131489211015,1,0
13063,2.761247123598921,1.6795661498368437,1.6459360484091492,1.6372798368237431,1.714951579705002,1.67894187331454,1.6692773345631087,-0.006163634442702045,1,0
13064,2.7625859856267305,1.6800724622541179,1.646640293198922,1.6378652486558272,1.7155519607002911,1.679773462185966,1.6699577411852515,-0.006056872470130551,1,0
13065,2.763325591040535,1.680373472487059,1.6470223370201864,1.6379305472488073,1.7155468453873224,1.67980671316619,1.6700766107056266,-0.006165502657439023,1,0
13066,2.764589038965415,1.6805052802901919,1.647371682805274,1.6378456737551317,1.715412850869131,1.6797297920070695,1.6700899998591516,-0.006236358778220701,1,0
13067,2.7670646577823144,1.680802456675922,1.6477021563500895,1.638294522537683,1.7158549857305658,1.6803504384810841,1.6705505257748556,-0.0061368577261746,1,0
13068,2.7679968188203166,1.68095452748588,1.647995137508267,1.6382217270452282,1.7159086128967578,1.6804709989009172,1.6706491190877926,-0.006168505570885114,1,0
13069,2.768831089771703,1.6806937194729763,1.6478022326161792,1.6379184605123085,1.7159822081976572,1.6804145532029047,1.6705293636322622,-0.006084511928969345,1,0
13070,2.770488114376463,1.6800465328189407,1.647185672346894,1.637659197725962,1.7158649858075594,1.6798709548093826,1.6701452026724497,-0.005928424744535718,1,0
13071,2.771774476844547,1.6800150905008273,1.6471814547345713,1.6378443245281344,1.7162189829324648,1.6799805613871999,1.6703063308955928,-0.005812562298095854,1,0
13072,2.7726421379838326,1.680158021681906,1.6474333578502038,1.6378299915670873,1.716154456742698,1.6797472887724814,1.6702912737331177,-0.005907201997610937,1,0
13073,2.773246782632432,1.6801933143834773,1.6475267846769341,1.6378449340108128,1.7162085114651249,1.6797949584543423,1.6703437971518036,-0.00589670057653321,1,0
13074,2.7736362895685054,1.6802973702838058,1.6477793272030077,1.637744577011317,1.716450264468518,1.679825266881579,1.6704498588911054,-0.005895125400074816,1,0
13075,2.7750858380470014,1.6808557062791505,1.6482423819986405,1.6385041392401032,1.716871600444054,1.6804225885742528,1.6710101775642625,-0.005891962147854328,1,0
13076,2.7760480594903796,1.6806100747288901,1.6481095276944722,1.6383771861845753,1.7169726399849283,1.6802766444212962,1.670933999571318,-0.005790818284896114,1,0
13077,2.777783163558868,1.6807972050112567,1.6484800329839202,1.6388918427525765,1.717705975740647,1.6809860430504604,1.6715159736319012,-0.005552583119615133,1,0
13078,2.7792815526506565,1.680677152510652,1.6484292990550766,1.639094652038823,1.7177586427085996,1.6810959584719471,1.6715946380686117,-0.00543344315373877,1,0
13079,2.7801725850075654,1.6793676005838023,1.6473834632097006,1.6381977195658683,1.71691579784819,1.680284161962981,1.670695285646685,-0.00519084180797245,1,0
13080,2.7801344731147006,1.6794051256041296,1.647485976841449,1.637777294485749,1.71654092201305,1.6801138319889801,1.670479506332307,-0.005343148023060508,1,0
13081,2.7826283549772244,1.6800127212523408,1.6481520545096944,1.638958287580237,1.717262661399862,1.6812671960771408,1.6714100498917337,-0.0051469544299822464,1,0
13082,2.7838531341092594,1.6798878822669905,1.6482094108834808,1.639141883988417,1.7171101466381526,1.6814345386833627,1.6714739950483533,-0.005033812816449966,1,0
13083,2.785307664996642,1.6801530123133988,1.648528570472089,1.6397701481234523,1.7178513354528633,1.6820748957666414,1.6720562374537615,-0.004842405822406514,1,0
13084,2.7872207625000365,1.680718620677012,1.6491259677731935,1.6408709148568623,1.7187541778490745,1.683011575011739,1.6729406588727174,-0.004649275372107713,1,0
13085,2.7875129836364225,1.6806771476711675,1.6491536368697268,1.6407046577596467,1.7186480672498283,1.682967361605615,1.6728684308712043,-0.004667860697147916,1,0
13086,2.78816969308797,1.6807492714329695,1.6494742848192474,1.6407435430752524,1.7185089073907547,1.6829770661636638,1.6729259503622296,-0.004676429981282774,1,0
13087,2.7890550780526215,1.6809216388684405,1.649752989074686,1.6410137898475337,1.7186043146759737,1.6831816171310978,1.6731381776823229,-0.004652013378177455,1,0
13088,2.7910100622996072,1.680520184756631,1.6496133111748734,1.6413873252412774,1.7185606246842273,1.6834051727554027,1.6732416084639452,-0.004349985235764909,1,0
13089,2.7917562965909095,1.6805310307389798,1.6495130997052256,1.6414187480979179,1.718405174266788,1.6835348218157258,1.6732179609714144,-0.004370661765619395,1,0
13090,2.7922169903867617,1.6803005673768356,1.6494135158055718,1.6411483164260963,1.7181635740866774,1.6831556046647067,1.672970252745763,-0.004381616839296279,1,0
13091,2.793779225666439,1.6809157968393542,1.6498245450694726,1.641773776769168,1.718505057263964,1.6839379001634822,1.6735103198165215,-0.004425115838929865,1,0
13092,2.795418823713353,1.6808099948075903,1.649831957155599,1.6421933124295913,1.7186918801674558,1.6842353030454869,1.6737381131995333,-0.004225201990852904,1,0
13093,2.7961785212329757,1.680908540013636,1.6500062359619267,1.6422375057767693,1.718656077195659,1.6843077781401183,1.6738018992686183,-0.004245807552329265,1,0
13094,2.798930628486777,1.6814866985257169,1.6507123333332019,1.6436620572130105,1.7192701702058093,1.6856268334300502,1.674817848545518,-0.0039818359865165616,1,0
13095,2.80041661159273,1.6817697074909537,1.6510530885538972,1.644398929299526,1.7194474643943423,1.6862138833249958,1.6752783413931902,-0.0038747985557821578,1,0
13096,2.802011543754497,1.6817503183993059,1.6511068632412078,1.6448704002687686,1.7191535043524326,1.686573422567491,1.6754260476074752,-0.003774723928198355,1,0
13097,2.8040204337288164,1.68225807648735,1.6516155572026472,1.6459820181532294,1.7198485560586325,1.6874734255714225,1.6762298892464829,-0.0035962771452411188,1,0
13098,2.8047366024322464,1.682447382637166,1.6519461553618293,1.6462907982787582,1.7202979420046038,1.6878259615847302,1.6765902143074805,-0.0034935002481240427,1,0
13099,2.8066461467864534,1.6822392515005087,1.6518325785647645,1.646681874148987,1.7202580240436418,1.6881399325246733,1.6767281023205167,-0.003286847266628844,1,0
13100,2.807794414736645,1.6826801834757994,1.6523778687822817,1.6475152323141027,1.721157843407734,1.6889355136403834,1.6774966145361254,-0.003090062236046526,1,0
13101,2.808762264360483,1.6827054412854165,1.6525039683878666,1.6477911383798007,1.7213711386039885,1.6891761314090965,1.6777105941951882,-0.0029771803954211896,1,0
13102,2.809142364821506,1.6828086240912945,1.652894891726172,1.6480839468597244,1.7217944475174727,1.68905601540544,1.6779573253772022,-0.0028911931434261744,1,0
13103,2.8095900392913524,1.6828826006351443,1.6530877249565286,1.6481427230983725,1.7220586273984078,1.6891407783777184,1.6781074634577569,-0.0028455490970454335,1,0
13104,2.8101162980150827,1.6829179368765432,1.6534003413943053,1.6482789099116257,1.7224180946606331,1.6893150337660603,1.678353094933156,-0.002719834078519126,1,0
13105,2.8102628710174917,1.6821244018672399,1.6525452947926451,1.647333002521478,1.721803042196829,1.6889362777549728,1.6776544043164812,-0.0026644328767937817,1,0
13106,2.811071695732591,1.682386775868076,1.6529215968115236,1.647814414949815,1.7224301621370668,1.6895269603180763,1.6781732835541205,-0.002510761168257818,1,0
13107,2.81161128499879,1.682638942668726,1.653281251734703,1.6479399833407584,1.722772614207578,1.6897516766507967,1.678436381483459,-0.002503854916176564,1,0
13108,2.81209805966514,1.6826428224395122,1.6533148909618856,1.6478277754289636,1.7227846006337688,1.6897697231478417,1.678424247543115,-0.002513413937252383,1,0
13109,2.8124631841816505,1.6827430287546339,1.6534498245014182,1.6475805629836142,1.7228826175521428,1.689836520832773,1.678437381467487,-0.0025652713259891003,1,0
13110,2.813421756028453,1.6827527771095445,1.653482518325061,1.64775067679341,1.7231316329417394,1.690020355234525,1.678596295823684,-0.0024761649338806446,1,0
13111,2.81520935173115,1.6827737007147079,1.6535001760363353,1.6482478469243929,1.7234557305224556,1.6904835506791067,1.6789218260405727,-0.0022942549286044515,1,0
13112,2.815928007878227,1.6825607956317368,1.652869694187788,1.6479066377596763,1.723023655993366,1.6906040528869726,1.6786010102069506,-0.0023589795315909837,1,0
13113,2.816965086065951,1.682862321239656,1.6531090412746425,1.6483259270318298,1.7234730719426647,1.6911545508122001,1.6790156477653344,-0.0022910289605944673,1,0
13114,2.818201231285127,1.6833855787816372,1.6534242967212576,1.6487392593201788,1.7240109617492072,1.6920517769136618,1.6795565736760762,-0.0022797714382316587,1,0
13115,2.819340755459864,1.6836112329822932,1.6535764071693861,1.649118783015116,1.7243459747454952,1.6927142231395842,1.6799388470173953,-0.0021860235992625467,1,0
13116,2.8207187765547355,1.684269139108708,1.654059312818964,1.649791186207883,1.725206851798478,1.6938049626169271,1.6807155783605632,-0.0021143141611211867,1,0
13117,2.821286099414007,1.6842922166844623,1.65384717244473,1.6497898519737528,1.7252678149920782,1.6942904533610197,1.680798823192895,-0.0020784126234281537,1,0
13118,2.8221789288901755,1.684552655984535,1.6538400709843037,1.6500262316138927,1.7257348754669815,1.6950516960252264,1.681163218522601,-0.002016126349059967,1,0
13119,2.821970967853126,1.6839648717150597,1.6532028354357406,1.649242319821601,1.7251889303946044,1.6948292097771158,1.6806158238572655,-0.0019927504015210635,1,0
13120,2.822647885532906,1.6839183017291972,1.652899699388286,1.6491653620382516,1.725089764776137,1.6950476940598531,1.6805506300656319,-0.0020039096730062873,1,0
13121,2.825829734035767,1.6853982035228259,1.6541146422267037,1.6508741472007078,1.7269620399438588,1.6976045769393397,1.6823888515776526,-0.001788737450531285,1,0
13122,2.8268763451995245,1.6855454977039446,1.6542033447712317,1.6510870438081724,1.7271887754520578,1.6979841003222094,1.6826158160884177,-0.0017411470803463081,1,0
13123,2.8283447839754903,1.685798105075116,1.6543970944869195,1.6516041810016848,1.7277014042861638,1.6986695905779658,1.6830930675881834,-0.0016071823590889454,1,0
13124,2.82872505118684,1.6857675543416437,1.6544200916346639,1.6514714382926885,1.7276386740406184,1.698665770930952,1.6830489937247308,-0.0016152593460137393,1,0
13125,2.8295393726770928,1.6855634459687967,1.6542726830149026,1.6515521736980647,1.7275773111302342,1.698625215490345,1.6830068458333867,-0.0015190669852231447,1,0
13126,2.8302728255404377,1.6849166132589875,1.6537303201474682,1.6513203265631269,1.7273131648390518,1.6981523712957494,1.682629045711349,-0.0013595198261131148,1,0
13127,2.8313026918049977,1.6842115117106402,1.6530760836608391,1.651156397571854,1.7271841220714221,1.6981121042052914,1.6823821768773517,-0.0010873479631625168,1,0
13128,2.831800224130627,1.684432685325895,1.653663673157442,1.6515771774246815,1.727808752061784,1.6982525652962985,1.6828255419850515,-0.0009550267099866905,1,0
13129,2.832693089803061,1.6840158045550324,1.653263371841188,1.6516536684156862,1.7279314690846532,1.698198133707793,1.68276166076233,-0.0007452890221746222,1,0
13130,2.833131286442039,1.682784787223904,1.652104827271807,1.6508788476762684,1.7270796808655444,1.6970789143611231,1.6817855675436857,-0.0005941421424359174,1,0
13131,2.833520472601772,1.6823508600753123,1.6520206218982996,1.650574982396026,1.7267891307763101,1.6966355619779547,1.6815050742621476,-0.0005029933159945297,1,0
13132,2.83390881718313,1.6824415727935516,1.6521563446359253,1.650467252732325,1.726997390983722,1.6967503596295552,1.6815928369953819,-0.0005047213448447968,1,0
13133,2.8346551703330536,1.680599530743974,1.650697925250161,1.6494367063790327,1.7259094616346997,1.695517966820543,1.680390515021109,-0.00012438520748405324,1,0
13134,2.8355224330005933,1.679683716352226,1.6499747016060333,1.6491952003602104,1.7255011172293129,1.6950807131065728,1.6799379330755324,0.0001513250688023833,1,0
13135,2.837406704842717,1.678825703734366,1.649405385330786,1.6493888372267926,1.7255203718969492,1.6950348747589512,1.6798373673033697,0.0006022389956879314,1,0
13136,2.8397219317543008,1.6796736104067571,1.6501483941723856,1.650932636850918,1.7266607134794139,1.6965671379941152,1.6810772206242084,0.0008349469020406438,1,0
13137,2.8422318991166216,1.6804467673469214,1.6508586583159528,1.6524677275498563,1.7278221053138754,1.698129321805487,1.6823194532462928,0.0011131571330033436,1,0
13138,2.84357766986343,1.6811665286480428,1.65142256340244,1.6532916818395678,1.7284730124538707,1.699085184033254,1.683068110432283,0.0011298305591161506,1,0
13139,2.845002183369415,1.6816556097552022,1.6517436515470678,1.6540524107273282,1.7288188542680343,1.6998464562820126,1.6836153432061107,0.001164003083493272,1,0
13140,2.846354947934364,1.6821996324632909,1.6522171968342687,1.6547692257811417,1.7293403487760464,1.7006761074230816,1.6842507197036345,0.0012178039862761976,1,0
13141,2.847696999845676,1.6824736977264525,1.6524819170194462,1.6553910861884478,1.7296389103791168,1.7012258413890158,1.6846844387440068,0.0013122582287294347,1,0
