start_index,variability,rmse_Physics-Compact,rmse_LSTM,rmse_GRU,rmse_CNN-LSTM,mean_comparator_rmse,physics_skill_fraction,eligible,selected
13564,0.7536268881714941,0.8252496064902813,1.1514487903330801,1.0059855900272008,1.1724776982403438,1.1099706928668749,0.25651225586975185,0,0
13565,0.7509697611720254,0.8306804292324746,1.1595747722878673,1.0140183312510926,1.1801906759829757,1.1179279265073119,0.25694634731263105,0,0
13566,0.7358629411077781,0.8268315921890986,1.1609704339210956,1.013426907033741,1.1820110820767729,1.1188028076772032,0.2609675391271846,0,0
13567,0.7296313305050913,0.8249421766254003,1.1618586351633489,1.0136017747298658,1.1838595611502718,1.1197733236811622,0.26329538382512,0,0
13568,0.7285100245217656,0.8245850187085793,1.1610483892485217,1.0133941583500825,1.1831222261391394,1.1191882579125811,0.2632293871215839,0,0
13569,0.7265596970569096,0.8255912204149038,1.1682362755413431,1.019671366046334,1.1915691611539658,1.1264922675805478,0.2671132823769059,0,0
13570,0.7213556441641112,0.8244357703761991,1.1703878267802665,1.0208612194863116,1.1940928777220323,1.1284473079962034,0.26940694125970405,0,0
13571,0.7126018069539876,0.829549314300002,1.1804744386884705,1.0311889091893005,1.2030344135308537,1.1382325871362082,0.27119525158988195,0,0
13572,0.7119900858450595,0.8302816286146013,1.17994860245294,1.0314053758121087,1.2033014748714759,1.1382184843788414,0.2705428351326504,0,0
13573,0.7092424294925668,0.8359237980666777,1.1896353425588264,1.0408407470021321,1.2134370089183923,1.1479710328264503,0.27182500763235523,0,0
13574,0.7025654006435231,0.8321745618223125,1.1834447657503377,1.0341118908425344,1.2073415633430729,1.1416327399786483,0.27106631346445403,0,0
13575,0.6948985020825957,0.8307567356564303,1.1833339310587863,1.033388610212447,1.208000419332454,1.1415743202012292,0.2722710024608911,0,0
13576,0.690319785601963,0.8308990686906393,1.1829264614959232,1.033451983259734,1.2087080841049573,1.1416955096202048,0.2722235817787833,0,0
13577,0.6965737944547039,0.8340825242892047,1.1829010777255922,1.035451912945308,1.211426084106804,1.1432596915925681,0.27043476611396805,0,0
13578,0.7000080914967519,0.8396895929929797,1.1906184971679703,1.043339410688594,1.2209369370768477,1.151631614977804,0.2708696235217861,0,0
13579,0.7020859021594195,0.8427566616219848,1.190396365051381,1.0459364460731893,1.2227867998697264,1.1530398703314322,0.26910015576500307,0,0
13580,0.7101600550722383,0.8492098251642346,1.195793054924892,1.0530506441719585,1.2291284600772125,1.159324053058021,0.2674957248370539,0,0
13581,0.710851335803837,0.8516182473668642,1.193526025639119,1.051897923422348,1.2275596366938573,1.1576611952517748,0.26436313935386824,0,0
13582,0.7082994922017096,0.8506471017111625,1.1921897582098748,1.050582201672206,1.2275042861786962,1.1567587486869257,0.2646287718361676,0,0
13583,0.7127102769344084,0.8562977154381454,1.1964713942596898,1.056264056752194,1.2335114103672915,1.1620822871263918,0.2631350422218322,0,0
13584,0.7107741673132815,0.8555651609930011,1.1983961979236881,1.057860085847095,1.2358136700538762,1.1640233179415531,0.26499310812263305,0,0
13585,0.7107922182180679,0.8569798629731402,1.1987482846501514,1.0589267234744149,1.235940053732272,1.1645383539522793,0.264103359013749,0,0
13586,0.7108019192639726,0.8546742063037435,1.1949210540210984,1.0555421296553702,1.233451887728983,1.1613050238018172,0.264039861374441,0,0
13587,0.7103708769475988,0.8584326415464677,1.1967237997018394,1.0580476888241388,1.2341807003826561,1.1629840629695447,0.2618706748615629,0,0
13588,0.7141657863052985,0.8671934635832178,1.1997174332501706,1.062249960371693,1.2353058567160815,1.1657577501126484,0.25611177493830084,0,0
13589,0.7155464919367714,0.8681589352269535,1.198717656405121,1.0613228745070307,1.2333739905831267,1.1644715071650928,0.25446098948312834,0,0
13590,0.7173499954896355,0.8673339128064897,1.1970477275450435,1.0598543754569654,1.2323262701156674,1.1630761243725587,0.25427588561807346,0,0
13591,0.7250501670312284,0.8669513827181865,1.1924851303353725,1.0568429793174814,1.227830171452555,1.1590527603684697,0.2520173262496027,0,0
13592,0.7418613050908995,0.8703882968000702,1.1885737970199755,1.0550201103117456,1.224797962456854,1.1561306232628583,0.24715401591591749,0,0
13593,0.7535922856378274,0.873963105750809,1.184247513194369,1.0536685718126955,1.2211218372702821,1.1530126407591157,0.24201775864711003,0,0
13594,0.7517203073766049,0.8681503638914151,1.1782254348999226,1.0482841076403318,1.2168989166765878,1.1478028197389474,0.24364154804144456,0,0
13595,0.7519306097785692,0.8659259394451114,1.1755218114017185,1.0463539785950822,1.214119737132743,1.1453318423765146,0.24395192082641123,0,0
13596,0.7471375105798613,0.859478171433484,1.1680193954961098,1.0393250555105502,1.2070595406963052,1.1381346639009884,0.2448361352183066,0,0
13597,0.7607806988413374,0.8582157541056451,1.1621607206483515,1.035157311822698,1.202579313947163,1.1332991154727374,0.2427279414687849,0,0
13598,0.771863932706864,0.857255626499327,1.1542612770660623,1.030396115712865,1.196416687392622,1.1270246933905164,0.23936393627687258,0,0
13599,0.782862494746033,0.856931741220337,1.1494065192910137,1.0275044100359791,1.1924688364023248,1.1231265885764392,0.23701232796340765,0,0
13600,0.7913471569348549,0.857106968150149,1.1454898035725687,1.025207012061155,1.187523406701065,1.1194067407782629,0.23432034404737553,0,0
13601,0.78841189227385,0.8446874713158103,1.1291620712312975,1.0109801287766391,1.1696294124398552,1.1032572041492639,0.23436940349085691,0,0
13602,0.8005254066450771,0.8462986905119615,1.1294657017911514,1.0117647984383187,1.1670642589137417,1.1027649197144038,0.23256654670232205,0,0
13603,0.8082427570825329,0.8456211686617859,1.1281949863154814,1.0110788387737861,1.1640926115650794,1.101122145551449,0.23203690700608567,0,0
13604,0.8179657393308198,0.8512630206044163,1.1300146227969212,1.0138458670233321,1.165070063881236,1.1029768512338298,0.22821315818898408,0,0
13605,0.8198207972410871,0.8483410533926231,1.1292776588483127,1.0123808409460826,1.1643567556013572,1.1020050851319174,0.23018408459424577,0,0
13606,0.829965968019377,0.8468399205474666,1.1283548061603683,1.010894694497777,1.1637963478378155,1.101015282831987,0.23085543520407895,0,0
13607,0.8353090382323424,0.8478915497757683,1.1300688628220177,1.0120698840765312,1.1645485586989457,1.1022291018658315,0.23074835500126573,0,0
13608,0.8330201436369511,0.8404512545682247,1.1291092564317566,1.0086463272892563,1.1642554938709684,1.1006703591973273,0.23641874468107732,0,0
13609,0.8403932189625484,0.8383608754238101,1.1276842389535027,1.0070496477086621,1.163041846644453,1.0992585777688726,0.23733970115984684,0,0
13610,0.8521838708444214,0.8388042800974441,1.1285178235960707,1.0084177311803442,1.1641229513012687,1.1003528353592278,0.23769517090979,0,0
13611,0.86009683186074,0.840253313911135,1.133639206943496,1.0135622258476535,1.1698297882911726,1.1056770736941075,0.24005540686141028,0,0
13612,0.8624241218813835,0.8395420776069819,1.136250557102727,1.0157496078106278,1.1724130278979752,1.10813773093711,0.242384719725216,0,0
13613,0.869976935794392,0.8403198734717053,1.1379889779859647,1.0178491683178181,1.1737023408484824,1.109846829050755,0.24285058849929264,0,0
13614,0.8788556696212002,0.8462152614229757,1.1452518499779898,1.0256085235223167,1.1822457476275168,1.117702040375941,0.2428972741802013,0,0
13615,0.8964141729744064,0.8543065721589534,1.151329819231685,1.0330626618589147,1.1901070800535167,1.1248331870480388,0.2405037635838636,0,0
13616,0.9030631455847892,0.8492646155703395,1.1464774536785705,1.028362024162804,1.1885679998701943,1.1211358259038562,0.24249622931667086,0,0
13617,0.9026522918302815,0.8440493450742644,1.1405901310971676,1.0221950084795168,1.1838744555790672,1.1155531983852505,0.24338046245036501,0,0
13618,0.9106358531591109,0.8415374974164225,1.1408446755467625,1.022803308072927,1.1880131676993808,1.1172203837730235,0.24675783789907044,0,0
13619,0.9173366111918413,0.8493981152558712,1.1529866895244267,1.035083167327054,1.20170447944851,1.1299247787666638,0.24827021124095822,0,0
13620,0.9230844915596995,0.86900100620612,1.1759238001078296,1.0586393902785691,1.2250846134570568,1.153215934614485,0.24645421544871113,0,0
13621,0.9386733922911783,0.8924946318843109,1.2012078933965649,1.0850437863611662,1.254268449091214,1.1801733762829816,0.2437597307140838,0,0
13622,0.9472135219119662,0.9132190072883212,1.223200025514996,1.1086685205654863,1.2810804063759444,1.2043163174854756,0.2417116715689316,0,0
13623,0.9467162904512839,0.9186878382234941,1.2305134997460883,1.1160739801940447,1.2902550290856842,1.212280836341939,0.24218233046095383,0,0
13624,0.9472314346294334,0.9243496584032962,1.2385005521119903,1.1234849751249696,1.3002194244904912,1.2207349839091501,0.2427925220564594,0,0
13625,0.9483463117236659,0.9237562162070955,1.2361809438145186,1.1216848207583507,1.2982636552640088,1.2187098066122928,0.24202118404634343,0,0
13626,0.9409294290582374,0.9215381422617621,1.2309831397923332,1.1174427554139406,1.292082249361949,1.2135027148560742,0.24059655493143262,0,0
13627,0.9355445396841218,0.9179956209429885,1.2262548152186488,1.1127429613312605,1.2879897097761959,1.2089958287753684,0.24069579142150024,0,0
13628,0.9360165239922515,0.9291725583898619,1.2364032311607251,1.1221820488647964,1.298036632439373,1.2188739708216316,0.23767954634102548,0,0
13629,0.9349276774634734,0.9439936193579669,1.2461088858858091,1.1336332731471266,1.3080345693544355,1.229258909462457,0.23206282086597518,0,0
13630,0.9254901405089734,0.9351112298990512,1.2345137690332257,1.1210359075309797,1.294603014376409,1.2167175636468714,0.23144757843698807,0,0
13631,0.9235768942975222,0.9334820699044473,1.2326104034455019,1.1188659215733694,1.2951228522824616,1.2155330591004443,0.23203892899854897,0,0
13632,0.9195639450777268,0.9265793329095113,1.22146683439106,1.1078697994908624,1.2856368099227586,1.2049911479348936,0.23104884670939094,0,0
13633,0.9188229828676506,0.9261485770315586,1.2213404933944387,1.1072797042483844,1.2851980512257037,1.2046060829561756,0.231160634056625,0,0
13634,0.9220163968580428,0.9242051168478493,1.2181564509987008,1.1048136622141203,1.2859966707157322,1.2029889279761845,0.23174262426283465,0,0
13635,0.9204587671874435,0.9235962634912996,1.216954725389382,1.103658832536512,1.2848238267743013,1.2018124615667316,0.2314971819419629,0,0
13636,0.9164954609861276,0.9249187654152646,1.2157590856939602,1.104752803228601,1.2873005038587697,1.2026041309271103,0.23090338571993158,0,0
13637,0.9234026632093719,0.9331729913730612,1.227240864459991,1.1165754044307126,1.3018575099768614,1.2152245929558552,0.23209833245453412,0,0
13638,0.9325701981515581,0.9390671067207591,1.2420828795699828,1.1295556398802307,1.319036754286992,1.230225091245735,0.23667049761612913,0,0
13639,0.9376589413939852,0.9432382671825543,1.2491868528590382,1.1362129152819085,1.3283340038196447,1.2379112573201974,0.23804048020012722,0,0
13640,0.9392637212453386,0.9429468474096974,1.253428081565586,1.139678797526548,1.3336673366677847,1.242258071919973,0.24094125953045722,0,0
13641,0.9866420919991548,0.9908311841225855,1.2862629384951365,1.1769058684785119,1.3599532535221996,1.2743740201652827,0.22249577561689657,0,0
13642,1.029633298192568,1.0368792750608755,1.3211263509608515,1.2155666711315105,1.387334929631784,1.308009317241382,0.20728448842575925,0,0
13643,1.0560501901639208,1.0652920977741402,1.3376919641865819,1.2357961873156997,1.4004662925728812,1.3246514813583876,0.19579443139132915,0,0
13644,1.0586304752444882,1.0743824693577502,1.3403065101345424,1.2403044920029205,1.4005297259134957,1.3270469093503194,0.19039601253904873,0,0
13645,1.0661891925027855,1.0848614994863401,1.3483144878511568,1.2486012691053527,1.40475235393256,1.3338893702963563,0.18669304693138722,0,0
13646,1.0822392950032427,1.1032451418655063,1.3735447892426222,1.27204997543919,1.426429631307997,1.3573414653299363,0.18720147431926087,0,0
13647,1.1172165069266002,1.14394505631385,1.4149969957950048,1.313128110502798,1.462736243910623,1.3969537834028085,0.18111460099464435,0,0
13648,1.1278023222228122,1.15392383497186,1.4308998155355375,1.3269808275620036,1.4780249759475184,1.4119685396816866,0.18275527921323242,0,0
13649,1.1256308356098892,1.1548442828562266,1.4326721147843904,1.328110637179542,1.478540701344294,1.4131078177694087,0.18276279535474596,0,0
13650,1.1380190312608556,1.171111533822025,1.4512042193839225,1.3456636914008757,1.4961615641600805,1.4310098249816263,0.1816188027660385,0,0
13651,1.152002540976516,1.1837001139807155,1.4676078644042547,1.3615417694590013,1.5127773689384592,1.4473090009339051,0.18213725388503127,0,0
13652,1.157153255273155,1.1849767066554688,1.4731449212310639,1.366163695231327,1.5177874084803757,1.4523653416475888,0.18410562915856254,0,0
13653,1.1733183121737778,1.2028835469825698,1.4993233194017888,1.39200985817222,1.537798443888959,1.4763772071543226,0.18524646604298672,0,0
13654,1.1735290228942663,1.1998980277816973,1.5082951380559142,1.3974897515690479,1.5425035834905236,1.4827628243718285,0.19076874058396134,0,0
13655,1.1748695230477222,1.2017288521909155,1.5201043252629105,1.4071682540860344,1.550856223512378,1.4927096009537744,0.19493459985581604,0,0
13656,1.1785869281076944,1.2045712130031694,1.5279534504878869,1.4124181617810918,1.5589010474148692,1.4997575532279492,0.19682270616970465,0,0
13657,1.1782540519007638,1.2074399928900792,1.524998451564676,1.4092898778881944,1.5571551170097206,1.4971478154875302,0.19350649254570146,0,0
13658,1.177872807936343,1.2109064182731093,1.5200198596990453,1.405549476468539,1.5532147441079558,1.4929280267585134,0.18890502651875138,0,0
13659,1.1770816536724555,1.2125875596653282,1.5193259683041058,1.4048355644247543,1.5524446618883432,1.4922020648724008,0.1873838079904967,0,0
13660,1.1742729653716761,1.2105393981232542,1.5105932264085955,1.396630803352696,1.5453507504290585,1.4841915933967833,0.18437794452617617,0,0
13661,1.1731902878039528,1.2111613645646286,1.5047201922446913,1.3916552663855333,1.5400987439989877,1.4788247342097371,0.18099735787023064,0,0
13662,1.1740572100744857,1.207564121634832,1.4997973672673426,1.3869183876790994,1.5372793509434886,1.4746650352966435,0.18112649806474962,0,0
13663,1.17104440142629,1.211396625218594,1.4941890596243637,1.3827455848059198,1.5305729894038467,1.4691692112780437,0.17545466109734972,0,0
13664,1.1674924157698114,1.2150210076402563,1.4911330135958636,1.3804710334355246,1.5259176897507782,1.4658405789273887,0.17110972017889325,0,0
13665,1.1639305972865837,1.220014564208482,1.4894527800548258,1.37947032958797,1.5223477474029272,1.4637569523485743,0.16651834701725002,0,0
13666,1.167030324783597,1.2255262283157136,1.4924200284045908,1.3812833021495077,1.5231931701242702,1.4656321668927896,0.16382414633141695,0,0
13667,1.1666029177458042,1.2263625617156986,1.487840896210404,1.3774967387474573,1.518800640101707,1.461379425019856,0.16081851111388418,0,0
13668,1.1663586557745107,1.2250463466939312,1.4847984393162674,1.375105521783048,1.5154858621460547,1.4584632744151234,0.16004306163608925,0,0
13669,1.166833371539193,1.229392304899166,1.4857232808724523,1.3760542635952893,1.5156657334034491,1.4591477592903968,0.15745866237903416,0,0
13670,1.1687540912181982,1.2347498323396553,1.4869826198139005,1.377360932093111,1.515223168369696,1.4598555734255692,0.15419726799254563,0,0
13671,1.1692681465679526,1.237970798426409,1.4863355800200926,1.3768806251203656,1.5132576939441493,1.4588246330282024,0.15139162693143515,0,0
13672,1.1674869548892848,1.239374213358833,1.4872126299031414,1.3767327859504181,1.5125359603725883,1.458827125408716,0.15043106083484659,0,0
13673,1.174822923631657,1.2511006699881857,1.4914437012270225,1.3823850581378037,1.5152171587410954,1.463015306035307,0.14484785987741894,0,0
13674,1.1763566837001282,1.2544267373963534,1.4919450232026341,1.3833740442295566,1.5149169110836538,1.463411992838615,0.14280684897004833,0,0
13675,1.175630229893678,1.255416083793547,1.4911361268059864,1.3827334484532874,1.5131423527898773,1.4623373093497172,0.14150033937668274,0,0
13676,1.1772261268321451,1.256396963007424,1.4905454561564184,1.3821444060309174,1.512016402535252,1.4615687549075294,0.14037779010477416,0,0
13677,1.1786096664047379,1.256501049321721,1.4870965948068247,1.379638644505202,1.5080747986114804,1.458270012641169,0.13836186822083166,0,0
13678,1.1787967033292472,1.2592959345241184,1.487531469875468,1.3804103946040074,1.507508718904712,1.4584835277947292,0.13657171265539658,0,0
13679,1.1867882314660056,1.2606748291881131,1.4857900013030423,1.3799802595291597,1.5077848835202365,1.4578517147841463,0.13525167449916384,0,0
13680,1.1855525069179822,1.2588973480357422,1.4819100993009864,1.3762959048823167,1.5034230762812697,1.4538763601548574,0.13410976164324412,0,0
13681,1.1876641354412563,1.2593542846905792,1.4813158515444886,1.3757839364383502,1.503046251273761,1.4533820130855333,0.13350084605975876,0,0
13682,1.1860734218205289,1.2599049224883694,1.4809436447276967,1.3757882870762312,1.5020185660133598,1.4529168326057629,0.13284443113735037,0,0
13683,1.191519450801939,1.2595877974938685,1.4809733123344877,1.3759688019423049,1.50332687692045,1.4534229970657477,0.13336461578164419,0,0
13684,1.1942846998255296,1.255209968403296,1.4775274535044671,1.3721549180539638,1.5022864183146099,1.4506562632910136,0.13472957021832363,0,0
13685,1.1951783896547181,1.2514669257369864,1.4714237793453278,1.3664170700651703,1.497409025355717,1.4450832915887384,0.1339828416664401,0,0
13686,1.2025780361677791,1.2527397949513548,1.4721778322009886,1.3677041018927543,1.5000761657510306,1.4466526999482578,0.13404247267076522,0,0
13687,1.2108360261406106,1.2547011153883478,1.4740348608003306,1.3699622841954548,1.5046725122560007,1.4495565524172622,0.13442417041541146,0,0
13688,1.2138478503915529,1.2551664042781048,1.4741599083100327,1.370181535434462,1.5069314705632162,1.4504243047692367,0.13462122762910922,0,0
13689,1.2166548070344974,1.2538845693162128,1.4696447761032623,1.366433019184054,1.50505290566405,1.4470435669837887,0.133485267530815,0,0
13690,1.2210350365087912,1.2546627549166267,1.4681330461549718,1.3656575401550748,1.5050019857343684,1.4462641906814717,0.1324802460016406,0,0
13691,1.2221775238986219,1.2497111515255024,1.458473333738249,1.357021263490033,1.4980308643873976,1.4378418205385597,0.13084239610069964,0,0
13692,1.2300440616483381,1.2519152534217968,1.4589861752498727,1.3580568433256561,1.501285618582673,1.439442879052734,0.1302779209650508,0,0
13693,1.231391819594224,1.2490258953534763,1.45333266121874,1.3527424248410596,1.4976861023294983,1.4345870627964326,0.129348139443864,0,0
13694,1.233425790670781,1.2473956397481714,1.4520126367257258,1.351610090821036,1.497388942383402,1.4336705566433878,0.12992867575612116,0,0
13695,1.2340282496167165,1.246548611249914,1.4508737024041511,1.3502817331634782,1.4977997686839415,1.4329850680838572,0.13010355863877923,0,0
13696,1.2310013245323188,1.2438286341908729,1.4477323470247545,1.3466503289567153,1.495651430090928,1.4300113686907991,0.13019668135252652,0,0
13697,1.2310434918077358,1.2398222161328014,1.4437716361144026,1.3420829083953443,1.4948011264484615,1.426885223652736,0.13109884692832208,0,0
13698,1.2384523223444066,1.2391733796450553,1.440174472250498,1.3390668873165887,1.4964896896549063,1.4252436830739976,0.13055332617059684,0,0
13699,1.242249339676576,1.2359338586396273,1.4368373993985075,1.335058990871062,1.4956753407331487,1.4225239103342393,0.13116830609249328,0,0
13700,1.2378275171398345,1.229576780147703,1.42903377468549,1.3265663241803587,1.4909481547899022,1.415516084551917,0.131357959427973,0,0
13701,1.2392927481290181,1.2306833497079028,1.4310636009084325,1.3279987989689535,1.4922973939590078,1.4171199312787979,0.13156019999144047,0,0
13702,1.24405399118939,1.230334677272094,1.429877610228802,1.326783877834459,1.4917444826734167,1.4161353235788925,0.13120260699185052,0,0
13703,1.2383878564495525,1.2269749617684325,1.4285777838768645,1.3243046082868715,1.491292688330016,1.4147250268312506,0.13271134778985788,0,0
13704,1.2405917093677223,1.2257279632532565,1.4269662205684117,1.3230973474989378,1.494108265133987,1.4147239444004456,0.13359212720986696,0,0
13705,1.2505936882138906,1.225460276372496,1.4265957967922227,1.3240438061466393,1.4986891031517011,1.4164429020301876,0.13483256217667244,0,0
13706,1.2525679485037,1.2259706086306958,1.4257936461036107,1.3234986020509438,1.500193799762431,1.4164953493056618,0.13450431783511144,0,0
13707,1.2528678198698102,1.2248182058260155,1.4243788329334097,1.3216514999834257,1.501011280985413,1.4156805379674162,0.13482019920640714,0,0
13708,1.2536698277853395,1.2208071291928329,1.4224852439073288,1.3189232272610936,1.5014125842502648,1.4142736851395625,0.13679569801769884,0,0
13709,1.2562037316134518,1.2220340049536014,1.422802431548554,1.3193798362475402,1.5015550228839687,1.4145790968933543,0.13611475834940104,0,0
13710,1.25643323619347,1.2257982059663575,1.4237994943859722,1.321085608714557,1.500990951820509,1.4152920183070126,0.13389025719747197,0,0
13711,1.2588834028312523,1.2272192399775945,1.4245258473997757,1.3218447811528642,1.5011234476057476,1.4158313587194626,0.13321651450950828,0,0
13712,1.2571078076383049,1.2235426252248198,1.4242532772738887,1.3206270317152755,1.5002711906847124,1.415050499891292,0.13533642416379088,0,0
13713,1.2619096060729313,1.2224359351024028,1.4250499394521643,1.3208775799800658,1.5000920216427265,1.4153398470249856,0.13629511832657207,0,0
13714,1.2616641797302532,1.2252240675399355,1.4255780556645414,1.3220636297166328,1.499094633376601,1.4155787729192584,0.13447129119262394,0,0
13715,1.2646329554399072,1.2251079237415536,1.4226627841655388,1.3204947203548376,1.4969245596320488,1.4133606880508085,0.13319513263728713,0,0
13716,1.2710930453243867,1.22619709168887,1.4218014546437072,1.3212046564552278,1.4959343249686996,1.4129801453558783,0.13219085510926584,0,0
13717,1.270860932702048,1.225932680946152,1.42180235302482,1.3214906106323445,1.494831677660699,1.4127082137726212,0.1322109767647541,0,0
13718,1.2847008591269509,1.2316378161551211,1.4261465326842437,1.326470713099714,1.4978773879781766,1.416831544587378,0.1307097721953887,0,0
13719,1.2964389171266684,1.2359999141957267,1.4290004222216839,1.329926997110914,1.4991253948784942,1.4193509380703642,0.1291794854653119,0,0
13720,1.3203710604920103,1.2476966108881367,1.4368216064935646,1.3401457899284108,1.5062203655896615,1.4277292540038788,0.1260971872719315,0,0
13721,1.33034562129169,1.250337878458952,1.4365265923794035,1.3411634109923425,1.5065622129601763,1.428084072110641,0.12446479666213794,0,0
13722,1.3394969031179091,1.251957835741276,1.4358456961931045,1.3412045666985575,1.506611324929058,1.4278871959402402,0.12320956494264075,0,0
13723,1.3542029941339577,1.2577116123084204,1.4361449862804032,1.3428586376614207,1.5074618474266184,1.428821823789481,0.11975615757830942,0,0
13724,1.3616944836503053,1.25736768780473,1.4357602323269065,1.3426261585046557,1.5069890163052233,1.428458469045595,0.11977301752089232,0,0
13725,1.3769164513761103,1.2776396270338364,1.4508540046766234,1.3607176422375729,1.5188483881179373,1.4434733450107113,0.11488519587152085,0,0
13726,1.3907473871980334,1.2832904725571928,1.454466765823195,1.3654171492850125,1.5215169827569142,1.447133632621707,0.1132190948859968,0,0
13727,1.396245149993529,1.284727336364728,1.4532466618498143,1.365470876266466,1.5207353788538271,1.4464843056567025,0.11182766979178316,0,0
13728,1.4030929514231032,1.2857764824658822,1.4511710072639146,1.364767392790453,1.5184261413000615,1.4447881804514762,0.1100588308632931,0,0
13729,1.4061055785749192,1.2857889667732287,1.4513025034974703,1.3649352084449766,1.5176807470522977,1.4446394863315817,0.10995858901913795,0,0
13730,1.4050521904408309,1.2891598055364089,1.45753548065525,1.3701351226706244,1.5210591735269408,1.4495765922842718,0.11066458136929141,0,0
13731,1.4072212282695882,1.2879693671322476,1.4577345934843804,1.3692273736822467,1.5189359208469793,1.4486326293378688,0.11090683652421669,0,0
13732,1.411083968104435,1.2918309006921156,1.4627474145927544,1.3732969743740646,1.5222736130235064,1.4527726673301082,0.11078248528296578,0,0
13733,1.4138622594395507,1.294649714307259,1.4681674739275217,1.3773738051653304,1.5264470821380915,1.4573294537436479,0.11162866366180303,0,0
13734,1.419585581783004,1.290983212777461,1.462802322469255,1.3716868048661663,1.5197106775765383,1.4513999349706532,0.11052551287074146,1,0
13735,1.418845941352186,1.2901190628502894,1.4601791153434898,1.3697939764450038,1.5141513508615145,1.448041480883336,0.10905931916861283,1,0
13736,1.4233440716716288,1.2904036698383248,1.460183469846436,1.3702694170062297,1.5116587285905985,1.4473705384810882,0.10844967786030033,1,0
13737,1.4313235464634075,1.2959735830805081,1.463779947255978,1.3756691390992946,1.5140494880991777,1.4511661914848168,0.1069433737603254,1,0
13738,1.434134364810516,1.300743131147794,1.4672754320985446,1.380379316196997,1.515931845643979,1.4545288646465069,0.10572889767717836,1,0
13739,1.4359866993642612,1.2995707141250308,1.4616682470448326,1.3761596691521456,1.5103285079496036,1.4493854747155275,0.10336433143839875,1,0
13740,1.4367291635105253,1.2916422432762698,1.4479796544653227,1.3652612229920493,1.498985739691012,1.4374088723827947,0.10140930107443082,1,0
13741,1.4332379044623709,1.2764794191657474,1.424566379407836,1.3435770621639884,1.474120735046496,1.4140880588727736,0.09731263823606542,1,0
13742,1.4340828206799212,1.2634108433897548,1.4061203729805805,1.3261455161518503,1.4556526844716768,1.395972857868036,0.09496030938648267,1,0
13743,1.4492980840941552,1.2655290638456804,1.404824667372187,1.3261605237226448,1.455704059338507,1.3955630834777797,0.09317674075187707,1,0
13744,1.4661248606224504,1.2708012489409688,1.4026443730476488,1.32701803784587,1.4548546599777306,1.3948390236237496,0.08892622917914526,1,0
13745,1.4823378863053134,1.2750461401916293,1.407465698642536,1.3329424907327216,1.463452412298759,1.4012868672246723,0.09008913876647534,1,0
13746,1.5010303852042806,1.2798303438915708,1.4088785380358655,1.3364141659894258,1.4694946414768475,1.4049291151673797,0.08904276374178847,1,0
13747,1.5138061350692564,1.281530356975938,1.408372348044174,1.3373248491850678,1.4714354739639115,1.4057108903977176,0.08834002373464235,1,0
13748,1.5196318352308436,1.2724416835572108,1.3944738374626229,1.3259272673272957,1.4595354234343894,1.3933121760747695,0.08675047458357421,1,0
13749,1.5295484405711677,1.2641187583052205,1.3820318122454485,1.3146330167404132,1.4472064721478943,1.381290433711252,0.08482768905538174,1,0
13750,1.5467035957160815,1.266718586084679,1.3831978990793856,1.31758253186676,1.4523895381921523,1.3843899897127658,0.08499873915767142,1,0
13751,1.5570045335514173,1.2685041172279459,1.3792501710185765,1.3158177632655508,1.4468514703049664,1.380639801529698,0.08122008664208422,1,0
13752,1.5717976172730654,1.2727703617012716,1.3820848742204725,1.3194991613077485,1.4471822533370047,1.3829220962884083,0.07965143870560056,1,0
13753,1.5784032383546527,1.2750731972561058,1.3798641398994322,1.318994979206721,1.4428438518344562,1.380567656980203,0.07641382817474622,1,0
13754,1.580386767796604,1.2754086736525834,1.3776537161974394,1.3169798714961714,1.4344655716141406,1.376366386435917,0.07335089971556363,1,0
13755,1.5848642906721162,1.2781317634342015,1.37636099706952,1.3163940078509395,1.430453527656769,1.3744028441924094,0.07004575198967679,1,0
13756,1.5936435484816056,1.2793187532056542,1.3737137275170133,1.3141312180669658,1.4221010499911337,1.3699819985250377,0.0661784208967666,1,0
13757,1.5893614857098202,1.2762058342164062,1.3630758100241094,1.3042937891861084,1.404415918680228,1.3572618392968152,0.05972024169072886,1,0
13758,1.5891147261263951,1.2787943074915404,1.3550480196370356,1.2994141441079978,1.3897950198574651,1.3480857278674996,0.051399861999555006,1,0
13759,1.5873593757317594,1.2791192683951922,1.3492183903551975,1.294861961400005,1.37788363821032,1.3406546633218408,0.0458995120892488,1,0
13760,1.5916447197835575,1.2858545350366748,1.3499777002900006,1.2975168264190404,1.3732894864747134,1.3402613377279182,0.04059417455365587,1,0
13761,1.5648629691182787,1.2517541307225564,1.3212666549272,1.2664896055821222,1.348910056255388,1.3122221055882368,0.046080594594597346,1,0
13762,1.5380820035899518,1.213663705687623,1.2871547951336364,1.2298617207205687,1.320615746549726,1.2792107541346436,0.05124022623727995,1,0
13763,1.5250995522259214,1.1897669313420933,1.268356324479293,1.2087443205406914,1.3044974559798037,1.2605327003332627,0.05613957414389976,1,0
13764,1.5197003307976131,1.183486802485577,1.2656004167681174,1.204455614044749,1.3040398475648984,1.258031959459255,0.059255376155721975,1,0
13765,1.507986787865178,1.182974541240236,1.2639997757286827,1.2031041209852256,1.3048102406415776,1.2573047124518286,0.05911866111329835,1,0
